subject,take,class_index,view,frame_index,hip_x,hip_y
2,6,22,1,6747,924.7627980984822,588.9884742569003
2,6,22,2,6747,969.9089894502101,544.2765166523377
2,6,23,1,6972,853.4057428150821,579.6876240624073
2,6,23,2,6972,945.0476629250741,552.4802903356122
2,6,24,1,7276,849.876089978688,580.5917925754871
2,6,24,2,7276,940.6765477649689,554.8505965357624
2,6,25,1,7805,899.2548297461938,582.152927092132
2,6,25,2,7805,968.2255287553095,542.3937526692289
2,6,26,1,8155,924.0339339582615,561.7793385272007
2,6,26,2,8155,978.4620926242247,513.1638879555003
2,6,27,1,8412,1032.9394604548156,565.7752658431391
2,6,27,2,8412,1016.1652530268532,493.3777456855203
2,6,28,1,8623,1131.0267894113038,564.8448912160331
2,6,28,2,8623,1055.9567178805207,472.57255036259767
2,6,29,1,8825,1225.134047424699,592.6860933262213
2,6,29,2,8825,1047.4223392440117,484.70460692242636
2,6,30,1,9042,1223.2328044962348,574.558410847068
2,6,30,2,9042,1081.3736723276324,465.50472340480246
2,6,31,1,9442,1319.5116502868298,544.3227640236588
2,6,31,2,9442,1034.4910113649519,427.15674886767385
2,6,32,1,9678,1406.364671620353,606.7768297499381
2,6,32,2,9678,1116.101145789007,464.6698176277727
2,6,33,1,10072,1442.5076998088223,562.248644298022
2,6,33,2,10072,1124.362326584033,421.9077571460326
2,6,34,1,10372,1406.1936255880623,677.2720696027501
2,6,34,2,10372,1140.5325357284187,521.7867242505841
2,6,35,1,10651,1237.2820182548369,554.6086560421205
2,6,35,2,10651,1122.605962800056,442.42986338849136
2,6,36,1,10913,1181.8404255313599,665.3506095053897
2,6,36,2,10913,1088.4540575257192,556.1504643318283
2,6,37,1,11205,991.4375499194821,540.3596406014482
2,6,37,2,11205,1050.8718533332722,471.3409727753067
2,6,38,1,11503,871.7098595496991,593.7606321843031
2,6,38,2,11503,1066.3160421439477,551.1079358891552
2,6,39,1,11893,763.1772022205656,603.3524886932
2,6,39,2,11893,1099.5771879579277,584.8604247669441
2,6,40,1,12142,798.495779586767,611.861239404589
2,6,40,2,12142,1079.7781568341845,587.8521076619139
2,6,41,1,12363,643.9551176287259,609.4098206908682
2,6,41,2,12363,1135.2279215215801,622.2855594054247
2,6,42,1,12962,844.8689614740921,600.1580350860929
2,6,42,2,12962,1067.3048772679151,564.4234333777363
2,6,43,1,13217,844.1823784010174,593.0332693334307
2,6,43,2,13217,1065.7193437211822,556.7624511278947
2,6,44,1,13525,852.6584173452866,564.1277099981027
2,6,44,2,13525,1035.786793553518,525.3027637249854
2,6,45,1,13806,798.255926198821,546.2189119093667
2,6,45,2,13806,1052.6273651440542,514.809416849681
2,7,1,1,154,541.0955635890967,535.9849193203283
2,7,1,2,154,987.6894123136734,576.2776560100147
2,7,2,1,630,587.9072587954294,579.7536060520036
2,7,2,2,630,984.6180121146576,623.4832378298712
2,7,3,1,998,658.9147593208556,586.8501066714562
2,7,3,2,998,935.4661738505167,616.0171751263796
2,7,4,1,1449,811.3263635751464,584.745617249233
2,7,4,2,1449,984.8950204178188,564.308483539254
2,7,5,1,1909,960.6726562976668,593.2579709337687
2,7,5,2,1909,1000.3301396274486,538.0833551644776
2,7,6,1,2165,960.3187652212753,571.3376673476503
2,7,6,2,2165,1032.907159835214,511.3672846125529
2,7,7,1,2560,1043.3367749844008,585.4446864097317
2,7,7,2,2560,965.1194540265673,516.560251406795
2,7,8,1,2991,1177.794444009659,585.6649413859595
2,7,8,2,2991,1000.4342981924716,489.618891803276
2,7,9,1,3420,1315.7098145155546,594.988587461089
2,7,9,2,3420,1021.3654089776826,474.7439753178952
2,7,10,1,3614,1326.4705990877312,576.2182391987105
2,7,10,2,3614,1042.1466867977115,454.6013173772389
2,7,11,1,3955,1201.655344073888,570.4634048763411
2,7,11,2,3955,1010.4111194690656,470.2439080000561
2,7,12,1,4260,1090.6730622617915,569.0231345532491
2,7,12,2,4260,1029.8583426062228,485.44892286601726
2,7,13,1,4549,965.4725538857592,561.5316816458756
2,7,13,2,4549,988.6701173371299,503.790162104821
2,7,14,1,4887,862.0184303671633,560.0486614293441
2,7,14,2,4887,992.3200461963098,522.845545117312
2,7,15,1,5005,851.8911781973438,563.0061458203766
2,7,15,2,5005,994.6161658284815,528.2476566811757
2,7,16,1,5208,957.3686467957408,587.2347626371534
2,7,16,2,5208,967.5734235364145,535.5430846310062
2,7,17,1,5381,881.6520074856611,582.33007917374
2,7,17,2,5381,978.8815232272418,545.4387402457892
2,7,18,1,5575,960.9908696581535,589.216754511753
2,7,18,2,5575,966.1914116192047,537.094279280885
2,7,19,1,5833,957.0856026167086,585.7025974615565
2,7,19,2,5833,965.974799166756,534.0778231829665
2,7,20,1,6080,997.0068979516428,558.2530197728763
2,7,20,2,6080,975.6992442622173,495.4137516397976
2,7,21,1,6270,896.2162897527542,577.1753236786004
2,7,21,2,6270,948.4742147129408,539.4086924015373
2,7,22,1,6452,954.9640951332709,583.166523036568
2,7,22,2,6452,962.8518123061343,532.0397340315858
2,7,23,1,6647,887.362816888326,582.0259356277594
2,7,23,2,6647,943.1581144626093,547.5314671267516
2,7,24,1,6914,890.4091814429829,579.2982774366573
2,7,24,2,6914,944.4688407829725,543.557849245009
2,7,25,1,7415,936.684564417119,581.0937744369846
2,7,25,2,7415,973.3760706468344,532.552639761929
2,7,26,1,7737,963.574202594225,561.6305269495464
2,7,26,2,7737,988.9274612277154,504.24068095247145
2,7,27,1,7990,1073.5993986120386,570.6900936585799
2,7,27,2,7990,1020.4490264378156,490.85871119815323
2,7,28,1,8209,1166.0416147425321,565.2198667445819
2,7,28,2,8209,1049.7270769119204,467.8490113193337
2,7,29,1,8411,1262.9412759741142,599.1030522940189
2,7,29,2,8411,1043.540868639494,484.9590141378578
2,7,30,1,8665,1255.5347471747293,571.5835390253901
2,7,30,2,8665,1078.5844981732266,458.161175934011
2,7,31,1,9086,1355.729352046185,545.7486035819691
2,7,31,2,9086,1047.7044031654939,422.9171490186496
2,7,32,1,9328,1440.305495470574,602.3031217425731
2,7,32,2,9328,1111.5118947511064,456.4990440287912
2,7,33,1,9721,1485.7588826285107,563.3472452610804
2,7,33,2,9721,1124.2419368369194,417.4496611620424
2,7,34,1,10009,1461.198594280378,676.7843502124796
2,7,34,2,10009,1143.7673255399682,512.4557187279306
2,7,35,1,10277,1313.272411648769,560.7182692965665
2,7,35,2,10277,1153.7703434611587,435.585823643277
2,7,36,1,10536,1251.8116713333343,676.1963193210737
2,7,36,2,10536,1119.75414867911,549.3688467503852
2,7,37,1,10805,1079.0398374327253,549.9909575968234
2,7,37,2,10805,1109.3085341922676,462.3946535366094
2,7,38,1,11128,911.686562153478,606.7538278359466
2,7,38,2,11128,1109.8057454339103,551.2820335109394
2,7,39,1,11511,786.2801347595638,605.0338720339277
2,7,39,2,11511,1122.1467547602215,577.8332810610574
2,7,40,1,11790,832.4235941706415,625.6436087614585
2,7,40,2,11790,1107.1141170628298,590.9813329808266
2,7,41,1,12032,678.3971152878264,618.4630312755645
2,7,41,2,12032,1186.7233482589427,614.7041237549804
2,7,42,1,12622,873.0006125787127,606.7683665839651
2,7,42,2,12622,1079.9806257420723,563.5743332082586
2,7,43,1,12889,871.6225965393571,603.8601300795002
2,7,43,2,12889,1076.0598179474177,561.1616539630849
2,7,44,1,13216,881.5377646915123,572.795511404679
2,7,44,2,13216,1052.7304807676837,527.1412487268847
2,7,45,1,13510,829.0736042636137,545.9883155338504
2,7,45,2,13510,1053.766607540472,507.86278368340635
2,8,1,1,219,625.3902491013687,532.8815995731424
2,8,1,2,219,943.4642109606392,551.9225519473425
2,8,2,1,692,669.4698531964218,566.5121216267548
2,8,2,2,692,941.2085896902807,585.1351098492316
2,8,3,1,1027,726.9750518913934,584.3873056759118
2,8,3,2,1027,919.6987807220189,594.2461854463329
2,8,4,1,1446,866.2881171133579,580.5500649776968
2,8,4,2,1446,975.2162685599827,547.2225069400088
2,8,5,1,1840,1011.506498280936,584.650714233807
2,8,5,2,1840,1003.6833207055477,517.9790420066222
2,8,6,1,2031,989.1718972905996,560.6016985347685
2,8,6,2,2031,1027.8737153437908,494.72649433365103
2,8,7,1,2350,1079.132837103472,583.5239652484372
2,8,7,2,2350,980.6024303472715,506.08084416967694
2,8,8,1,2715,1217.9748404347056,592.5167929052155
2,8,8,2,2715,1018.511503560207,487.5288689865388
2,8,9,1,3076,1351.1753062607925,591.996629871509
2,8,9,2,3076,1044.8431298680255,464.26464061739983
2,8,10,1,3282,1339.1460680620532,577.174091384826
2,8,10,2,3282,1070.265188594231,451.0595068882612
2,8,11,1,3567,1217.5889423686217,572.5471422586289
2,8,11,2,3567,1036.326936684234,467.2994139266189
2,8,12,1,3827,1115.267581500133,568.4321468126915
2,8,12,2,3827,1050.5611680287493,478.6970457775943
2,8,13,1,4064,1005.6728950326058,560.4678944279244
2,8,13,2,4064,1012.1772891707575,492.87977607875814
2,8,14,1,4335,892.7446877356023,561.5446509812296
2,8,14,2,4335,1029.384444151461,514.4872395963404
2,8,15,1,4462,893.3593763844486,558.068650634335
2,8,15,2,4462,1028.188587927591,510.60399235521214
2,8,16,1,4611,1002.3913020502148,594.3661871950522
2,8,16,2,4611,1016.7769517170884,528.7222447157847
2,8,17,1,4746,942.8222887391992,582.306765888502
2,8,17,2,4746,1021.0847492229607,527.6691865001028
2,8,18,1,4939,1000.5671986062187,593.3125669047517
2,8,18,2,4939,1015.9580157563564,528.0662156686305
2,8,19,1,5145,997.9487808134622,590.089194763571
2,8,19,2,5145,1015.8698635134676,525.212865945048
2,8,20,1,5389,1047.9248252457212,558.8943913070297
2,8,20,2,5389,1025.4779559890283,482.5954888570205
2,8,21,1,-1,1033.6694470934165,555.105493307901
2,8,21,2,-1,1061.6659401387271,478.30279563286746
2,8,22,1,-1,1033.6694470934165,555.105493307901
2,8,22,2,-1,1061.6659401387271,478.30279563286746
2,8,23,1,-1,1033.6694470934165,555.105493307901
2,8,23,2,-1,1061.6659401387271,478.30279563286746
2,8,24,1,-1,1033.6694470934165,555.105493307901
2,8,24,2,-1,1061.6659401387271,478.30279563286746
2,8,25,1,-1,1033.6694470934165,555.105493307901
2,8,25,2,-1,1061.6659401387271,478.30279563286746
2,8,26,1,-1,1033.6694470934165,555.105493307901
2,8,26,2,-1,1061.6659401387271,478.30279563286746
2,8,27,1,-1,1033.6694470934165,555.105493307901
2,8,27,2,-1,1061.6659401387271,478.30279563286746
2,8,28,1,-1,1033.6694470934165,555.105493307901
2,8,28,2,-1,1061.6659401387271,478.30279563286746
2,8,29,1,-1,1033.6694470934165,555.105493307901
2,8,29,2,-1,1061.6659401387271,478.30279563286746
2,8,30,1,-1,1033.6694470934165,555.105493307901
2,8,30,2,-1,1061.6659401387271,478.30279563286746
2,8,31,1,-1,1033.6694470934165,555.105493307901
2,8,31,2,-1,1061.6659401387271,478.30279563286746
2,8,32,1,-1,1033.6694470934165,555.105493307901
2,8,32,2,-1,1061.6659401387271,478.30279563286746
2,8,33,1,-1,1033.6694470934165,555.105493307901
2,8,33,2,-1,1061.6659401387271,478.30279563286746
2,8,34,1,-1,1033.6694470934165,555.105493307901
2,8,34,2,-1,1061.6659401387271,478.30279563286746
2,8,35,1,-1,1033.6694470934165,555.105493307901
2,8,35,2,-1,1061.6659401387271,478.30279563286746
2,8,36,1,-1,1033.6694470934165,555.105493307901
2,8,36,2,-1,1061.6659401387271,478.30279563286746
2,8,37,1,-1,1033.6694470934165,555.105493307901
2,8,37,2,-1,1061.6659401387271,478.30279563286746
2,8,38,1,-1,1033.6694470934165,555.105493307901
2,8,38,2,-1,1061.6659401387271,478.30279563286746
2,8,39,1,-1,1033.6694470934165,555.105493307901
2,8,39,2,-1,1061.6659401387271,478.30279563286746
2,8,40,1,-1,1033.6694470934165,555.105493307901
2,8,40,2,-1,1061.6659401387271,478.30279563286746
2,8,41,1,-1,1033.6694470934165,555.105493307901
2,8,41,2,-1,1061.6659401387271,478.30279563286746
2,8,42,1,-1,1033.6694470934165,555.105493307901
2,8,42,2,-1,1061.6659401387271,478.30279563286746
2,8,43,1,-1,1033.6694470934165,555.105493307901
2,8,43,2,-1,1061.6659401387271,478.30279563286746
2,8,44,1,-1,1033.6694470934165,555.105493307901
2,8,44,2,-1,1061.6659401387271,478.30279563286746
2,8,45,1,-1,1033.6694470934165,555.105493307901
2,8,45,2,-1,1061.6659401387271,478.30279563286746
2,9,1,1,180,599.1144176603477,532.3929559764432
2,9,1,2,180,939.7838013136627,559.2277600310834
2,9,2,1,669,644.4052934434782,568.025585250735
2,9,2,2,669,939.6872878127494,594.977734733652
2,9,3,1,1024,717.4558758796741,581.4218234074946
2,9,3,2,1024,920.5772555356444,593.0798178600406
2,9,4,1,1474,861.4044461688349,582.7958838517995
2,9,4,2,1474,990.6906373485947,549.2934441979487
2,9,5,1,1850,1007.812441970688,590.8284386266179
2,9,5,2,1850,1018.4933992040571,523.7598190854503
2,9,6,1,2056,976.8850792524203,570.6104540222458
2,9,6,2,2056,1046.2183841505878,505.97481900245725
2,9,7,1,2395,1066.7823848581047,583.6656919383389
2,9,7,2,2395,991.4237806694191,507.5402332769182
2,9,8,1,2762,1197.8588799466997,583.8100347995726
2,9,8,2,2762,1016.9509340241469,482.65624312875406
2,9,9,1,3127,1337.7195170329835,593.6289977358275
2,9,9,2,3127,1049.6542352154045,467.36484943323006
2,9,10,1,3317,1339.0449002134467,575.8261370583213
2,9,10,2,3317,1074.883404158729,449.572587283184
2,9,11,1,3611,1213.1833041593338,573.1040046821838
2,9,11,2,3611,1051.615493574167,467.37371301269116
2,9,12,1,3823,1100.9960489000339,567.1463869871162
2,9,12,2,3823,1054.4183505478486,479.509080809215
2,9,13,1,4068,971.3004590384512,562.095824192985
2,9,13,2,4068,1012.2391523423621,501.03836414380174
2,9,14,1,4338,841.48506006148,559.2777397477306
2,9,14,2,4338,1000.2545491865703,525.6803508625503
2,9,15,1,4460,834.1112152869464,559.3283008498369
2,9,15,2,4460,998.7445419792439,527.5291758012245
2,9,16,1,4612,943.0609506884493,584.3241673314593
2,9,16,2,4612,971.8346056961038,534.7520902841245
2,9,17,1,4769,879.0317424722768,579.9801274030191
2,9,17,2,4769,983.288257339714,542.8013649683395
2,9,18,1,4930,943.8078360734557,589.3739719889388
2,9,18,2,4930,978.0483575070418,539.5244599303032
2,9,19,1,5156,945.9962424592079,582.6086445450932
2,9,19,2,5156,977.9476680273424,531.625348355007
2,9,20,1,5393,992.9959128139947,555.7836100604482
2,9,20,2,5393,983.2729296928584,492.6769778778561
2,9,21,1,5553,892.1773581702838,579.2262216114583
2,9,21,2,5553,961.1491423753417,541.2668961458049
2,9,22,1,5714,948.032592816035,581.858630188795
2,9,22,2,5714,965.1358547038366,531.6417718681171
2,9,23,1,5894,886.1570922588578,580.6688546484669
2,9,23,2,5894,960.4171775277963,544.3528096063268
2,9,24,1,6101,891.9091658425125,578.349245382327
2,9,24,2,6101,958.0255328149226,540.6460120441404
2,9,25,1,6537,924.3466921213371,584.7940693650504
2,9,25,2,6537,993.0843051059724,537.1447648103901
2,9,26,1,6834,976.6546167952473,564.434745569178
2,9,26,2,6834,1027.494093436761,501.16766207250873
2,9,27,1,7015,1074.570059100691,563.9339626219679
2,9,27,2,7015,1051.4994497548937,481.0174595079011
2,9,28,1,7203,1153.5502792054376,563.0618775096265
2,9,28,2,7203,1081.529189827859,464.96905384605566
2,9,29,1,7376,1245.8782142674445,597.36350113242
2,9,29,2,7376,1075.5456432879696,482.85877206977597
2,9,30,1,7543,1248.0226082044073,572.0629490771088
2,9,30,2,7543,1108.8399516164877,457.02641622447976
2,9,31,1,7880,1338.7705238449846,548.0998008103855
2,9,31,2,7880,1061.4253343944024,425.82418584105335
2,9,32,1,8113,1427.3924435604554,594.5652787949103
2,9,32,2,8113,1113.0920791314072,450.85379496253825
2,9,33,1,8488,1461.8674152811236,561.9323055847408
2,9,33,2,8488,1119.1240977480625,418.67809644984357
2,9,34,1,8755,1426.5369580706176,673.003868776433
2,9,34,2,8755,1135.3393923107558,514.6841234598302
2,9,35,1,9003,1272.155037976997,556.4453703904348
2,9,35,2,9003,1128.5422840137128,438.3432187598606
2,9,36,1,9212,1215.4319954300618,664.6357499025235
2,9,36,2,9212,1094.2709478056854,547.8400531298722
2,9,37,1,9481,1038.4169013942255,544.5816380558741
2,9,37,2,9481,1080.9192838595964,465.3853544624357
2,9,38,1,9723,902.4876944705176,599.2198224557811
2,9,38,2,9723,1083.9495524565066,548.0121282461904
2,9,39,1,10023,787.1739574962928,602.3786482925744
2,9,39,2,10023,1110.6008379022076,576.0343631952145
2,9,40,1,10230,823.914663222082,610.1184171751204
2,9,40,2,10230,1094.4897730094945,577.3851696390506
2,9,41,1,10431,683.044163293501,599.7151105790807
2,9,41,2,10431,1133.0405289766497,598.8132527389065
2,9,42,1,10920,863.8517794968461,599.2164059120572
2,9,42,2,10920,1072.906456757736,558.1029950123169
2,9,43,1,11134,865.7693700418963,599.9912534759527
2,9,43,2,11134,1073.418866054813,558.4487119673865
2,9,44,1,11401,855.1224673226483,557.8654251662083
2,9,44,2,11401,1034.9863596146351,517.7293195290418
2,9,45,1,11668,819.9482123369611,545.9727501725159
2,9,45,2,11668,1048.8659500496306,510.30782186509987
2,10,1,1,130,588.2565678015735,531.306427711243
2,10,1,2,130,943.0936132482482,560.5477085062097
2,10,2,1,596,629.8202814590022,573.1295799507379
2,10,2,2,596,937.5892950675583,606.8513953267915
2,10,3,1,955,697.1395610010159,582.9806927890922
2,10,3,2,955,922.6630169823394,600.8798733003706
2,10,4,1,1396,846.358490001796,585.7807048574527
2,10,4,2,1396,984.5064428900184,556.9721804994522
2,10,5,1,1793,1007.1413385890011,589.4326262741431
2,10,5,2,1793,1020.5393876802467,522.2341191307207
2,10,6,1,2015,978.623962013568,574.4681655993883
2,10,6,2,2015,1056.9207700183042,508.7082437542406
2,10,7,1,2370,1069.8860401419824,584.2049667389712
2,10,7,2,2370,1007.5344869711929,506.06470344904864
2,10,8,1,2805,1209.2059883105735,592.7553974092825
2,10,8,2,2805,1040.7229807545368,487.3600464240548
2,10,9,1,3199,1347.6799683015638,597.0230146098334
2,10,9,2,3199,1069.3432866488731,467.4349036636454
2,10,10,1,3379,1349.6920287984417,586.3474147014657
2,10,10,2,3379,1098.9196049717539,455.660596197317
2,10,11,1,3688,1235.3223129641806,575.2837930788332
2,10,11,2,3688,1070.6827646201305,464.593530007915
2,10,12,1,3980,1126.7916067118213,575.1732518448521
2,10,12,2,3980,1087.3134957526763,480.39564112867987
2,10,13,1,4232,1009.1231276604494,568.4129705007267
2,10,13,2,4232,1062.0803337085845,496.23180019192955
2,10,14,1,4500,887.4769323741712,565.5025749710121
2,10,14,2,4500,1054.350702617632,517.591156317628
2,10,15,1,4620,878.2197386655944,565.6483327236128
2,10,15,2,4620,1054.150788210748,519.7139803212124
2,10,16,1,4782,983.2376792910453,595.0917262196135
2,10,16,2,4782,1031.411605919753,531.9155952255522
2,10,17,1,4933,916.2387208220607,591.9986666845894
2,10,17,2,4933,1039.8809242714915,541.9405989383149
2,10,18,1,5113,985.427459426265,597.1268539489342
2,10,18,2,5113,1028.9440049547813,533.8590071974486
2,10,19,1,5319,984.2375232031285,591.3930594463096
2,10,19,2,5319,1026.8734294121748,528.269698400483
2,10,20,1,5574,1042.5793722383319,561.7812693132299
2,10,20,2,5574,1036.05770741334,485.6273750233331
2,10,21,1,5723,936.392581276858,588.1235236977105
2,10,21,2,5723,1008.9531257227321,536.5763435702962
2,10,22,1,5885,1001.6355079996551,590.1297961102428
2,10,22,2,5885,1022.5187204331572,523.8654945769354
2,10,23,1,6064,931.3888822441445,585.8632381951192
2,10,23,2,6064,1003.2949988802911,535.7576946584587
2,10,24,1,6281,932.6123296240488,585.0185645707464
2,10,24,2,6281,1004.281927198842,534.4686701632993
2,10,25,1,6761,978.8168293723327,585.6977654844544
2,10,25,2,6761,1022.0460840787892,523.8215137754394
2,10,26,1,7068,1004.201442000458,562.5124841312947
2,10,26,2,7068,1047.6882534026513,492.27309047888974
2,10,27,1,7294,1107.0217309358818,570.7563731384466
2,10,27,2,7294,1065.2886187800586,481.1751749179416
2,10,28,1,7515,1202.410892520355,569.4675202807558
2,10,28,2,7515,1088.4538607416798,462.93364833768516
2,10,29,1,7680,1284.6252630007198,595.9350649318441
2,10,29,2,7680,1071.2756658995177,475.8386483891629
2,10,30,1,7873,1292.482359512812,572.9079661430835
2,10,30,2,7873,1102.4576266125387,451.7713454249017
2,10,31,1,8205,1372.7918352333222,549.2767772906168
2,10,31,2,8205,1059.5189021138694,422.4689228914666
2,10,32,1,8429,1450.6839779894121,607.2552879742376
2,10,32,2,8429,1113.8903214828952,458.20742500628427
2,10,33,1,8791,1482.793490877053,561.9681314228895
2,10,33,2,8791,1117.8885082988054,416.1508310632244
2,10,34,1,9060,1465.8949098664198,675.7144632381631
2,10,34,2,9060,1139.0650386579819,510.42116878721106
2,10,35,1,9325,1321.1121474512115,563.2660503490354
2,10,35,2,9325,1161.2349851363401,435.67087131320415
2,10,36,1,9553,1258.1882111638674,674.4604628138469
2,10,36,2,9553,1125.9463567343525,545.2885411283255
2,10,37,1,9823,1081.4616468302265,549.6506540812312
2,10,37,2,9823,1110.3561009994148,461.32027851476226
2,10,38,1,10060,970.5492432292666,594.5324329548301
2,10,38,2,10060,1127.5066244704242,524.1293488378966
2,10,39,1,10295,863.2727391816594,605.158449402865
2,10,39,2,10295,1153.9483882625686,555.239834411995
2,10,40,1,10525,899.7355818055719,613.3865965132525
2,10,40,2,10525,1130.999997943271,558.3088421558458
2,10,41,1,10715,751.5047797476726,613.7004034042121
2,10,41,2,10715,1181.8798606847677,588.9616438754199
2,10,42,1,11199,898.8673670265396,592.328022328901
2,10,42,2,11199,1032.4299414465656,546.9551160045653
2,10,43,1,11435,893.2021692983112,588.2154081668278
2,10,43,2,11435,1034.670998907764,543.4425814709775
2,10,44,1,11716,897.9239089293872,553.0392032199289
2,10,44,2,11716,990.66989734954,507.46286978086073
2,10,45,1,11951,852.8774780257389,539.2872636768705
2,10,45,2,11951,1005.8538638410599,499.5950606659012
2,11,1,1,143,599.9347442188756,533.0384984801908
2,11,1,2,143,949.4679135074841,558.843811589921
2,11,2,1,593,645.3390142091093,565.4793247017861
2,11,2,2,593,942.8038952888637,590.8502675802278
2,11,3,1,935,703.927061126539,579.3875515153948
2,11,3,2,935,924.7058967992687,593.902033746183
2,11,4,1,1365,856.5823162241694,582.2962786983358
2,11,4,2,1365,972.1820355922212,551.8334135200054
2,11,5,1,1755,1015.1534175193077,586.3207697223372
2,11,5,2,1755,1005.6847874785736,518.8265491053168
2,11,6,1,1945,999.0394214096455,565.2225089759837
2,11,6,2,1945,1023.9560557701112,498.0974186851935
2,11,7,1,2284,1063.5782143740662,574.2734204408927
2,11,7,2,2284,955.9365143860161,501.5494925688223
2,11,8,1,2696,1193.9230534762094,584.353997190606
2,11,8,2,2696,988.9911403806223,486.0965334677939
2,11,9,1,3067,1327.5901500805894,588.3483016207878
2,11,9,2,3067,1030.3934156261657,465.55228640474564
2,11,10,1,3242,1329.2152485630377,573.3010436634208
2,11,10,2,3242,1063.1186960543919,449.5076086946245
2,11,11,1,3553,1210.9340095713071,568.7591814725117
2,11,11,2,3553,1036.0672829195898,464.7721064611332
2,11,12,1,3834,1105.1427415005976,570.5836006559464
2,11,12,2,3834,1053.5867506497386,482.2649952329033
2,11,13,1,4114,966.4358838558173,563.2953419081657
2,11,13,2,4114,1022.5167319245678,502.3458105532105
2,11,14,1,4390,905.7390378274353,572.281294162356
2,11,14,2,4390,1106.2526291273095,516.1574729915998
2,11,15,1,4491,902.3304905665728,570.2969932015395
2,11,15,2,4491,1115.6969959435526,513.8205874796139
2,11,16,1,4655,999.0347991901215,601.4570856067456
2,11,16,2,4655,1063.1377810411711,532.0766015692498
2,11,17,1,4839,935.1887215519195,604.1557636461677
2,11,17,2,4839,1092.2253458384853,545.159075781902
2,11,18,1,5002,995.2311402891787,601.5901757061138
2,11,18,2,5002,1059.8652311112946,533.3242763258487
2,11,19,1,5224,993.9010087643048,598.4664253583927
2,11,19,2,5224,1062.2737934310696,530.1202642133209
2,11,20,1,5450,1051.0803246452433,567.1221070960603
2,11,20,2,5450,1057.3147645623574,487.80485899249044
2,11,21,1,5626,931.9619955330253,590.9423936053063
2,11,21,2,5626,1029.1647488736548,538.5032284140987
2,11,22,1,5794,995.5829081196437,599.61091442951
2,11,22,2,5794,1034.3317537596752,533.8235767922413
2,11,23,1,5965,928.1760713843828,591.3911144491777
2,11,23,2,5965,1027.6502796746252,539.9672486619097
2,11,24,1,6194,927.0625777876614,587.3583030178131
2,11,24,2,6194,1028.0981415001845,535.7751048911409
2,11,25,1,6648,957.9375360220661,587.1712716349282
2,11,25,2,6648,1034.4390639607593,528.4275131758137
2,11,26,1,6961,999.2452632024238,570.0208082211436
2,11,26,2,6961,1048.5710977804542,500.910062329767
2,11,27,1,7147,1092.7904420702853,571.0688615709735
2,11,27,2,7147,1072.6101780461468,483.28546596884206
2,11,28,1,7342,1177.5411062081068,568.2697798849564
2,11,28,2,7342,1103.9437649972244,464.50263813563595
2,11,29,1,7504,1255.048797838266,595.6334479928503
2,11,29,2,7504,1067.6055433956294,480.46575495070823
2,11,30,1,7678,1251.1190940591373,571.9767061704006
2,11,30,2,7678,1089.0408484324396,457.87848955356674
2,11,31,1,7984,1314.4130930850883,543.9994473540651
2,11,31,2,7984,1028.1052737634286,427.28833555174253
2,11,32,1,8188,1398.5624215624787,595.7606694023752
2,11,32,2,8188,1091.1862546718398,457.39299957388806
2,11,33,1,8534,1444.863979223598,559.1036951611461
2,11,33,2,8534,1109.2444684801546,418.9745490536415
2,11,34,1,8785,1432.206397346867,670.8251859607755
2,11,34,2,8785,1128.7778603403303,512.6202699788931
2,11,35,1,9120,1281.3134006611135,563.1604399490818
2,11,35,2,9120,1154.1858159482676,441.3999771413432
2,11,36,1,9324,1222.9684531220837,672.5895862577723
2,11,36,2,9324,1127.6843099701275,549.873428018715
2,11,37,1,9601,1034.0264530981922,549.1248064522059
2,11,37,2,9601,1104.184089788498,468.93064968794886
2,11,38,1,9871,921.2418147719976,599.4760584172541
2,11,38,2,9871,1128.7328368903284,539.260977258715
2,11,39,1,10110,809.5730081480434,599.1620403339512
2,11,39,2,10110,1153.2545475794655,561.5540284591127
2,11,40,1,10332,843.7125742335918,617.9437450179225
2,11,40,2,10332,1146.894472139754,574.4484018071472
2,11,41,1,10530,691.250903633508,613.2178235490086
2,11,41,2,10530,1167.4429844304163,607.6345560312286
2,11,42,1,11030,850.4538330296966,596.4427354268252
2,11,42,2,11030,1041.2004428771234,561.831380917126
2,11,43,1,11257,852.1545237450521,595.4494967982758
2,11,43,2,11257,1039.9499853545374,560.444069887195
2,11,44,1,11536,860.1745704035671,554.7921027247594
2,11,44,2,11536,1003.2280048142973,516.1564201077371
2,11,45,1,11780,813.6104041378887,541.2330106950915
2,11,45,2,11780,1010.8843219247725,509.6343792771199
3,1,1,1,140,608.4249443967312,545.5088147926297
3,1,1,2,140,1037.8635890340317,562.9643623492193
3,1,2,1,638,647.1616066647867,573.8179598882384
3,1,2,2,638,1038.566067754086,588.8846380585069
3,1,3,1,928,709.9089138930498,575.8023018808417
3,1,3,2,928,1038.0299926485648,573.2870952657566
3,1,4,1,1276,866.2520795889362,581.5444093328313
3,1,4,2,1276,1072.0613784746533,537.4300801171169
3,1,5,1,1592,1026.6131785507037,588.6699095607054
3,1,5,2,1592,1109.6729387265843,508.5626753619681
3,1,6,1,1880,1041.0176028427043,580.7520250135237
3,1,6,2,1880,1107.98761768723,498.2182293100914
3,1,7,1,2204,1144.0050522685299,589.9127075914804
3,1,7,2,2204,1086.14223128794,491.13409519350273
